,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date-Time,Published Date as Integer
7321,741C07500DE9571F0267456ADC47830465E658E9_1513610254000,12/18/2017 09:17:00 PM +0000,Crash Service,"(30.363725,-97.715763)",30.363725,-97.715763,1628 Ohlen Rd,ARCHIVED,12/18/2017 10:00:00 PM +0000,20171218
7322,741C07500DE9571F0267456ADC47830465E658E9_1513781943000,12/20/2017 08:59:00 PM +0000,Crash Service,"(30.303060,-97.657145)",30.30306,-97.657145,6600-6722 Millrace Dr,ARCHIVED,12/20/2017 10:15:00 PM +0000,20171220
7323,741C07500DE9571F0267456ADC47830465E658E9_1514738045000,12/31/2017 10:34:00 PM +0000,Crash Urgent,"(30.248413,-97.769947)",30.248413,-97.769947,W Oltorf St & S Lamar Blvd,ARCHIVED,01/01/2018 12:35:00 AM +0000,20171231
7324,741C07500DE9571F0267456ADC47830465E658E9_1515599444000,01/10/2018 09:50:00 PM +0000,Traffic Hazard,"(30.348599,-97.797829)",30.348599,-97.797829,4900-5406 N Capital Of Texas Hwy Sb,ARCHIVED,01/11/2018 04:55:00 AM +0000,20180110
7325,17B990DA5A70AC723A5540ECFCB935530A5F7849_1513861207000,12/21/2017 07:00:00 PM +0000,Crash Urgent,"(30.371658,-97.785690)",30.371658,-97.78569,N Capital Of Texas Hwy Nb & Lakewood Dr,ARCHIVED,12/21/2017 08:30:00 PM +0000,20171221
7326,741C07500DE9571F0267456ADC47830465E658E9_1515682603000,01/11/2018 08:56:00 PM +0000,Traffic Impediment,"(30.314095,-97.692502)",30.314095,-97.692502,Briarcliff Blvd & Berkman Dr,ARCHIVED,01/12/2018 04:45:00 AM +0000,20180111
7327,741C07500DE9571F0267456ADC47830465E658E9_1515768220000,01/12/2018 08:43:00 PM +0000,Traffic Hazard,"(30.292216,-97.714493)",30.292216,-97.714493,E 38th Half St & Maplewood Ave,ARCHIVED,01/13/2018 03:40:00 AM +0000,20180112
7328,4B3DD95E69E77EFEAA3844FD6F6F6FFC5C3BD3F1_1509984379000,11/06/2017 10:06:00 PM +0000,Stalled Vehicle,"(30.245145,-97.751304)",30.245145,-97.751304,W Mary St & S Congress Ave,ARCHIVED,11/06/2017 11:40:00 PM +0000,20171106
7329,4B3DD95E69E77EFEAA3844FD6F6F6FFC5C3BD3F1_1510157890000,11/08/2017 10:18:00 PM +0000,Crash Service,"(30.412750,-97.674051)",30.41275,-97.674051,12900 N Ih 35 Svrd Sb,ARCHIVED,11/08/2017 11:15:00 PM +0000,20171108
7330,4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1515129424000,01/05/2018 11:17:00 AM +0000,COLLISION WITH INJURY,"(30.114404,-97.695073)",30.114404,-97.695073,9320-9513 S Us 183 Hwy,ARCHIVED,01/05/2018 02:45:00 PM +0000,20180105
7331,742F0A1EF06D6BDC8C856B05B3AD8839E2A27BA7_1515787572000,01/13/2018 02:06:00 AM +0000,Traffic Hazard,"(30.480143,-97.802840)",30.480143,-97.80284,14064-14320 N 183a Hwy Sb,ARCHIVED,01/13/2018 08:15:00 AM +0000,20180113
7332,4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1516409238000,01/20/2018 06:47:00 AM +0000,Traffic Impediment,"(30.242211,-97.741504)",30.242211,-97.741504,Fairmount Ave & Kenwood Ave,ARCHIVED,01/20/2018 01:00:00 PM +0000,20180120
7333,4EC9F4EB1CF064513747B5E058DD05F3F6D6B737_1516774411000,01/24/2018 12:13:00 PM +0000,COLLISION,"(30.448547,-97.687650)",30.448547,-97.68765,14801 Single Trce,ARCHIVED,01/24/2018 06:45:00 PM +0000,20180124
7334,41048BC3417903D2A6B8E3FE2F13D267E25AE256_1511350572000,11/22/2017 05:36:00 PM +0000,Traffic Hazard,"(30.418895,-97.746404)",30.418895,-97.746404,11647-11697 RESEARCH BLVD SVRD NB,ARCHIVED,11/22/2017 06:35:00 PM +0000,20171122
7335,41048BC3417903D2A6B8E3FE2F13D267E25AE256_1511613664000,11/25/2017 06:41:00 PM +0000,Crash Service,"(30.221170,-97.772797)",30.22117,-97.772797,4327 S 1st St,ARCHIVED,11/25/2017 07:05:00 PM +0000,20171125
7336,41048BC3417903D2A6B8E3FE2F13D267E25AE256_1511908442000,11/29/2017 04:34:00 AM +0000,COLLISION,"(30.455985,-97.666964)",30.455985,-97.666964,Grand Avenue Pkwy & N Ih 35 Svrd Sb,ARCHIVED,11/29/2017 05:00:00 AM +0000,20171129
7337,3A85D2178D036673A374A5ACAB7DA4DE0361B6E8_1510940803000,11/17/2017 11:46:00 PM +0000,Crash Urgent,"(30.284299,-97.763906)",30.284299,-97.763906,Newfield Ln & Palma Plz,ARCHIVED,11/17/2017 11:55:00 PM +0000,20171117
7338,3A85D2178D036673A374A5ACAB7DA4DE0361B6E8_1511294250000,11/22/2017 01:57:00 AM +0000,Traffic Hazard,"(30.261067,-97.814847)",30.261067,-97.814847,2430-2728 S Capital Of Texas Hwy Sb,ARCHIVED,11/22/2017 02:15:00 AM +0000,20171122
7339,3316F65321E6E08D1490852D942C34F35E0BDB13_1511873638000,11/28/2017 06:53:00 PM +0000,Crash Service,"(30.407802,-97.678176)",30.407802,-97.678176,1100 W PARMER LN,ARCHIVED,11/28/2017 08:05:00 PM +0000,20171128
7340,232D69EF19BC21657517C33A1E9B61902906ACE2_1509885554000,11/05/2017 06:39:00 PM +0000,Traffic Impediment,"(30.393107,-97.681344)",30.393107,-97.681344,11912-12134 N Lamar Blvd,ARCHIVED,11/05/2017 07:30:00 PM +0000,20171105
7341,233393C4B1323936F055066EC565931ADF738732_1510831717000,11/16/2017 05:28:00 PM +0000,Traffic Hazard,"(30.432323,-97.764827)",30.432323,-97.764827,12623-12679 Research Blvd Svrd Nb,ARCHIVED,11/16/2017 05:40:00 PM +0000,20171116
7342,233393C4B1323936F055066EC565931ADF738732_1511788234000,11/27/2017 07:10:00 PM +0000,Crash Service,"(30.228334,-97.785829)",30.228334,-97.785829,1701 W Ben White Blvd Svrd Eb,ARCHIVED,11/27/2017 07:45:00 PM +0000,20171127
7343,3A85D2178D036673A374A5ACAB7DA4DE0361B6E8_1511980606000,11/30/2017 12:36:00 AM +0000,Crash Service,"(30.236029,-97.849723)",30.236029,-97.849723,5910 W Us 290 Hwy Svrd Wb,ARCHIVED,11/30/2017 01:25:00 AM +0000,20171130
7344,17CC4EFA7BF7D9E63C99683DD9D8F53590B8FBF5_1514054874000,12/24/2017 12:47:00 AM +0000,Crash Service,"(30.167278,-97.791069)",30.167278,-97.791069,160 W Slaughter Ln,ARCHIVED,12/24/2017 01:25:00 AM +0000,20171224
7345,509F6CCBC5A85A0D07F32BFF32186163BA8301B8_1510166629000,11/09/2017 12:43:00 AM +0000,Crash Urgent,"(30.400695,-97.748892)",30.400695,-97.748892,W Braker Ln & Jollyville Rd,ARCHIVED,11/09/2017 01:45:00 AM +0000,20171109
7346,50D6C3C9E4B3DD713FB1ADF7871F510727A64004_1509961254000,11/06/2017 03:40:00 PM +0000,Stalled Vehicle,"(30.384731,-97.692501)",30.384731,-97.692501,1100 W Braker Ln,ARCHIVED,11/06/2017 04:05:00 PM +0000,20171106
7347,5A475AA62E49E59017B1FF7A402B92A8DC8D4A41_1511948722000,11/29/2017 03:45:00 PM +0000,Traffic Hazard,"(30.358455,-97.735701)",30.358455,-97.735701,2706-2812 W Anderson Ln,ARCHIVED,11/29/2017 04:00:00 PM +0000,20171129
7348,4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1514747079000,01/01/2018 01:04:00 AM +0000,Traffic Hazard,"(30.167070,-97.785879)",30.16707,-97.785879,8900-9301 S IH 35 NB,ARCHIVED,01/01/2018 01:35:00 AM +0000,20180101
7349,4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1514918345000,01/03/2018 12:39:00 AM +0000,Crash Urgent,"(30.379540,-97.687684)",30.37954,-97.687684,Kramer Ln & N Lamar Blvd,ARCHIVED,01/03/2018 01:10:00 AM +0000,20180103
7350,603FE594BD047C7051F43C2F429E18AF68CA7D25_1517078319000,01/28/2018 12:38:00 AM +0000,Crash Urgent,"(30.167354,-97.659302)",30.167354,-97.659302,Burleson Rd & S Fm 973 Rd,ARCHIVED,01/28/2018 06:45:00 AM +0000,20180128
7351,603FE594BD047C7051F43C2F429E18AF68CA7D25_1517855807000,02/06/2018 12:36:00 AM +0000,Crash Service,"(30.266756,-97.741837)",30.266756,-97.741837,E 5th St & Brazos St,ARCHIVED,02/06/2018 07:10:00 AM +0000,20180206
7352,604CEF8BCDA23730DF21FEDA765B26CD969AF88E_1515007310000,01/04/2018 01:21:00 AM +0000,Crash Urgent,"(30.186890,-97.773177)",30.18689,-97.773177,6900 S Ih 35 Sb,ARCHIVED,01/04/2018 01:35:00 AM +0000,20180104
7353,3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1509729807000,11/03/2017 10:23:00 PM +0000,COLLISION,"(30.434973,-97.677193)",30.434973,-97.677193,W WELLS BRANCH PKWY & THERMAL DR,ARCHIVED,11/03/2017 11:00:00 PM +0000,20171103
7354,3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1510908048000,11/17/2017 02:40:00 PM +0000,Traffic Hazard,"(30.387004,-97.648592)",30.387004,-97.648592,E Parmer Ln & Dessau Rd,ARCHIVED,11/17/2017 03:15:00 PM +0000,20171117
7355,3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1511028895000,11/19/2017 12:14:00 AM +0000,VEHICLE FIRE,"(30.324960,-97.480546)",30.32496,-97.480546,Littig Rd & Jones Rd,ARCHIVED,11/19/2017 01:35:00 AM +0000,20171119
7356,5053478148A345FC6440D360A7C3472114E7A350_1511390787000,11/23/2017 04:46:00 AM +0000,Traffic Hazard,"(30.461303,-97.793512)",30.461303,-97.793512,13769-13771 N Us 183 Hwy Svrd Nb,ARCHIVED,11/23/2017 05:15:00 AM +0000,20171123
7357,184509BE0D68CB4100A91BE110003C769D7F6EA1_1516217620000,01/18/2018 01:33:00 AM +0000,Traffic Hazard,"(30.264489,-97.735000)",30.264489,-97.735,500 N Ih 35 Nb,ARCHIVED,01/18/2018 09:40:00 AM +0000,20180118
7358,184509BE0D68CB4100A91BE110003C769D7F6EA1_1516569081000,01/22/2018 03:11:00 AM +0000,Traffic Impediment,"(30.264682,-97.745511)",30.264682,-97.745511,W 2nd St&colorado St,ARCHIVED,01/22/2018 09:30:00 AM +0000,20180122
7359,50796C51AC2A96A54D8F1B0E65EA7D2B2D8346F5_1515380877000,01/08/2018 09:07:00 AM +0000,Traffic Hazard,"(30.306144,-97.712643)",30.306144,-97.712643,4700 N Ih 35 Sb,ARCHIVED,01/08/2018 10:20:00 AM +0000,20180108
7360,508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1515423434000,01/08/2018 08:57:00 PM +0000,Stalled Vehicle,"(30.247844,-97.734859)",30.247844,-97.734859,1300 E Riverside Dr,ARCHIVED,01/08/2018 09:10:00 PM +0000,20180108
7361,508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1515951016000,01/14/2018 11:30:00 PM +0000,Crash Urgent,"(30.438241,-97.776580)",30.438241,-97.77658,12959-13079 N Us 183 Hwy Svrd Nb,ARCHIVED,01/15/2018 05:40:00 AM +0000,20180114
7362,508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1516200902000,01/17/2018 08:55:00 PM +0000,Traffic Hazard,"(30.193826,-97.747200)",30.193826,-97.7472,E Stassney Ln & Chaparral Trl,ARCHIVED,01/18/2018 03:15:00 AM +0000,20180117
7363,508DE84D9E60D0EA4F80173324A7A9CC95DBEDB3_1516549639000,01/21/2018 09:47:00 PM +0000,Crash Urgent,"(30.280236,-97.730337)",30.280236,-97.730337,Red River St & Robert Dedman Dr,ARCHIVED,01/22/2018 04:00:00 AM +0000,20180121
7364,6077AD2B372D5A152DE8191D73E3E4480C620035_1515435770000,01/09/2018 12:22:00 AM +0000,Crash Urgent,"(30.280626,-97.666569)",30.280626,-97.666569,4411-4529 Ed Bluestein Blvd Nb,ARCHIVED,01/09/2018 06:45:00 AM +0000,20180109
7365,6077AD2B372D5A152DE8191D73E3E4480C620035_1515780615000,01/13/2018 12:10:00 AM +0000,Traffic Hazard,"(30.297610,-97.709005)",30.29761,-97.709005,4100-4238 Airport Blvd,ARCHIVED,01/13/2018 07:30:00 AM +0000,20180113
7366,6077AD2B372D5A152DE8191D73E3E4480C620035_1516213248000,01/18/2018 12:20:00 AM +0000,Traffic Hazard,"(30.216531,-97.745574)",30.216531,-97.745574,0 E Ben White To Ih 35 Nb Ramp,ARCHIVED,01/18/2018 06:45:00 AM +0000,20180118
7367,6077AD2B372D5A152DE8191D73E3E4480C620035_1516475021000,01/21/2018 01:03:00 AM +0000,Crash Urgent,"(30.158489,-97.746055)",30.158489,-97.746055,Salt Springs Dr & Thaxton Rd,ARCHIVED,01/21/2018 07:30:00 AM +0000,20180121
7368,6077AD2B372D5A152DE8191D73E3E4480C620035_1516563904000,01/22/2018 01:45:00 AM +0000,Crash Urgent,"(30.296125,-97.724352)",30.296125,-97.724352,837 E 38th St,ARCHIVED,01/22/2018 08:45:00 AM +0000,20180122
7369,6077AD2B372D5A152DE8191D73E3E4480C620035_1516645551000,01/23/2018 12:25:00 AM +0000,Traffic Hazard,"(30.229791,-97.788846)",30.229791,-97.788846,2000-2029 W BEN WHITE BLVD SVRD EB,ARCHIVED,01/23/2018 06:50:00 AM +0000,20180123
7370,50DAC89F6D32513B42B26CBB102EBF039700C2E3_1512744994000,12/08/2017 08:56:00 PM +0000,Crash Urgent,"(30.364482,-97.749525)",30.364482,-97.749525,3808 Spicewood Springs Rd Wb,ARCHIVED,12/08/2017 09:50:00 PM +0000,20171208
7371,50DAC89F6D32513B42B26CBB102EBF039700C2E3_1512917089000,12/10/2017 08:44:00 PM +0000,Crash Urgent,"(30.167598,-97.785850)",30.167598,-97.78585,9000 S Ih 35 Sb,ARCHIVED,12/10/2017 09:10:00 PM +0000,20171210
7372,609B2C07DF917504A10BAA3991DE2F52320037D4_1513344250000,12/15/2017 07:24:00 PM +0000,COLLISION WITH INJURY,"(30.311212,-97.570735)",30.311212,-97.570735,9831-10025 N SH 130 NB,ARCHIVED,12/15/2017 08:10:00 PM +0000,20171215
7373,609B2C07DF917504A10BAA3991DE2F52320037D4_1517818145000,02/05/2018 02:09:00 PM +0000,Crash Service,"(30.204081,-97.642739)",30.204081,-97.642739,3100 E Sh 71 Svrd Eb,ARCHIVED,02/05/2018 08:30:00 PM +0000,20180205
7374,609B2C07DF917504A10BAA3991DE2F52320037D4_1517991553000,02/07/2018 02:19:00 PM +0000,Crash Urgent,"(30.238993,-97.799291)",30.238993,-97.799291,4000-4143 S Capital Of Texas Hwy Svrd Nb,ARCHIVED,02/07/2018 08:35:00 PM +0000,20180207
7375,609B2C07DF917504A10BAA3991DE2F52320037D4_1518075986000,02/08/2018 01:46:00 PM +0000,Crash Service,"(30.443096,-97.665198)",30.443096,-97.665198,15000-15119 Fm 1825 Rd,ARCHIVED,02/08/2018 08:45:00 PM +0000,20180208
7376,5B01D7DE5B5820C071031775AFC13C629DA27C51_1509739790000,11/04/2017 01:09:00 AM +0000,Traffic Hazard,"(30.294835,-97.829898)",30.294835,-97.829898,600-799 Castle Ridge Rd,ARCHIVED,11/04/2017 01:20:00 AM +0000,20171104
7377,50DAC89F6D32513B42B26CBB102EBF039700C2E3_1512313089000,12/03/2017 08:58:00 PM +0000,Crash Service,"(30.387004,-97.648592)",30.387004,-97.648592,E Parmer Ln & Dessau Rd,ARCHIVED,12/03/2017 10:30:00 PM +0000,20171203
7378,18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1512661753000,12/07/2017 09:49:00 PM +0000,Traffic Hazard,"(30.334852,-97.748583)",30.334852,-97.748583,2609-2717 Allandale Rd,ARCHIVED,12/07/2017 10:40:00 PM +0000,20171207
7379,2B20BDAE587C1FC15528356AD615B84A7B3B29EF_1509713610000,11/03/2017 05:53:00 PM +0000,Crash Service,"(30.350810,-97.709153)",30.35081,-97.709153,W Powell Ln & N Lamar Blvd Nb,ARCHIVED,11/03/2017 06:00:00 PM +0000,20171103
7380,2B20BDAE587C1FC15528356AD615B84A7B3B29EF_1509973630000,11/06/2017 07:07:00 PM +0000,Crash Urgent,"(30.281020,-97.739439)",30.28102,-97.739439,W Martin Luther King Jr Blvd & Colorado St,ARCHIVED,11/06/2017 07:15:00 PM +0000,20171106
7381,2B20BDAE587C1FC15528356AD615B84A7B3B29EF_1510837334000,11/16/2017 07:02:00 PM +0000,Traffic Hazard,"(30.329329,-97.638087)",30.329329,-97.638087,8600 - 8936 EASTERN HEIGHTS BLVD,ARCHIVED,11/16/2017 07:15:00 PM +0000,20171116
7382,233393C4B1323936F055066EC565931ADF738732_1512044123000,11/30/2017 06:15:00 PM +0000,Traffic Hazard,"(30.290413,-97.663998)",30.290413,-97.663998,5300-5401 Ed Bluestein Blvd Nb,ARCHIVED,11/30/2017 06:30:00 PM +0000,20171130
7383,2342784388AF00A5306FE131A3E3F9AE91BCCC0F_1509887524000,11/05/2017 07:12:00 PM +0000,Traffic Impediment,"(30.271122,-97.735464)",30.271122,-97.735464,1000-1019 Red River St,ARCHIVED,11/05/2017 08:45:00 PM +0000,20171105
7384,2342784388AF00A5306FE131A3E3F9AE91BCCC0F_1510060203000,11/07/2017 07:10:00 PM +0000,Crash Urgent,"(30.419469,-97.703018)",30.419469,-97.703018,0 N Mopac Nb To Parmer Eb Ramp,ARCHIVED,11/07/2017 08:45:00 PM +0000,20171107
7385,5748E8895723A0DA63D2BC75B935735A9C0D9699_1510083698000,11/08/2017 01:41:00 AM +0000,Traffic Hazard,"(30.305102,-97.660986)",30.305102,-97.660986,6522-6548 ED BLUESTEIN BLVD SB,ARCHIVED,11/08/2017 02:10:00 AM +0000,20171108
7386,4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1511805979000,11/28/2017 12:06:00 AM +0000,Traffic Hazard,"(30.404274,-97.640025)",30.404274,-97.640025,1501-1625 E Howard Ln,ARCHIVED,11/28/2017 12:30:00 AM +0000,20171128
7387,4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1511973315000,11/29/2017 10:35:00 PM +0000,Crash Urgent,"(30.400143,-97.640721)",30.400143,-97.640721,13211 Dessau Rd,ARCHIVED,11/29/2017 11:55:00 PM +0000,20171129
7388,4F2B344C5268B61FB41F14C640AEAF89BB7AE6D7_1512061154000,11/30/2017 10:59:00 PM +0000,Crash Urgent,"(30.268903,-97.777543)",30.268903,-97.777543,S Mopac Expy Svrd Sb & Andrew Zilker Rd,ARCHIVED,11/30/2017 11:45:00 PM +0000,20171130
7389,4FD505F8AEED956F068C4CE57BFC30A6131B7C79_1510248352000,11/09/2017 11:25:00 PM +0000,Traffic Impediment,"(30.363456,-97.803769)",30.363456,-97.803769,City Park Rd & West Courtyard Dr,ARCHIVED,11/10/2017 01:10:00 AM +0000,20171109
7390,18DD9438519462132A38EF68B7313ADCDFB16CA5_1514970952000,01/03/2018 03:15:00 PM +0000,Crash Urgent,"(30.273476,-97.668611)",30.273476,-97.668611,3800 Ed Bluestein Blvd Nb,ARCHIVED,01/03/2018 03:45:00 PM +0000,20180103
7391,510DB8CCD12118CF88A7C860B741BD61530AEF0C_1515153336000,01/05/2018 05:55:00 PM +0000,Traffic Hazard,"(30.334760,-97.702718)",30.33476,-97.702718,7400-7801 N Ih 35 Nb,ARCHIVED,01/05/2018 06:45:00 PM +0000,20180105
7392,510DB8CCD12118CF88A7C860B741BD61530AEF0C_1515412007000,01/08/2018 05:46:00 PM +0000,Traffic Hazard,"(30.234061,-97.864779)",30.234061,-97.864779,W William Cannon Dr & W Us 290 Hwy,ARCHIVED,01/08/2018 05:55:00 PM +0000,20180108
7393,60A171842ABA075B01813E69A7C065DB36CDAE6F_1513886908000,12/22/2017 02:08:00 AM +0000,Traffic Impediment,"(30.298717,-97.682127)",30.298717,-97.682127,2936-3010 Pecan Springs Rd,ARCHIVED,12/22/2017 03:10:00 AM +0000,20171222
7394,19EC4DAD2E6CF9800798960CBC6401B1E962E39D_1510518523000,11/13/2017 02:28:00 AM +0000,Traffic Hazard,"(30.252171,-97.807853)",30.252171,-97.807853,2900-3308 S Capital Of Texas Hwy Sb,ARCHIVED,11/13/2017 04:40:00 AM +0000,20171113
7395,19F0A07EC3DB522A4D5090526557C039F4F55852_1511781587000,11/27/2017 05:19:00 PM +0000,Traffic Hazard,"(30.474621,-97.775140)",30.474621,-97.77514,13630-13828 N Sh 45 W Wb,ARCHIVED,11/27/2017 05:40:00 PM +0000,20171127
7396,60C037CD2766209C22955EA85025834483170CC4_1513507902000,12/17/2017 04:51:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.351452,-97.450125)",30.351452,-97.450125,E Us 290 Hwy Eb & Albert Voelker Rd,ARCHIVED,12/17/2017 05:15:00 PM +0000,20171217
7397,60C037CD2766209C22955EA85025834483170CC4_1516763489000,01/24/2018 09:11:00 AM +0000,Crash Urgent,"(30.232443,-97.720378)",30.232443,-97.720378,1400-1919 Wickersham Ln,ARCHIVED,01/24/2018 04:00:00 PM +0000,20180124
7398,60C037CD2766209C22955EA85025834483170CC4_1512378671000,12/04/2017 03:11:00 PM +0000,COLLISION,"(30.187649,-97.597950)",30.187649,-97.59795,E Sh 71 Wb & Kellam Rd,ARCHIVED,12/04/2017 05:10:00 PM +0000,20171204
7399,2B348A807FBA80C79943FFD86758097907A6AF79_1509634264000,11/02/2017 07:51:00 PM +0000,Crash Service,"(30.184050,-97.792542)",30.18405,-97.792542,7800 S 1st St,ARCHIVED,11/02/2017 08:15:00 PM +0000,20171102
7400,238379312CE0582D796B45F42AD3E6310A2F2F8A_1510840776000,11/16/2017 07:59:00 PM +0000,Crash Service,"(30.447158,-97.804019)",30.447158,-97.804019,Anderson Mill Rd & Olson Dr,ARCHIVED,11/16/2017 08:30:00 PM +0000,20171116
7401,19F0A07EC3DB522A4D5090526557C039F4F55852_1512038156000,11/30/2017 04:35:00 PM +0000,Traffic Impediment,"(30.308986,-97.669063)",30.308986,-97.669063,6600 Manor Rd,ARCHIVED,11/30/2017 04:55:00 PM +0000,20171130
7402,5275AA6E7680CE5BA67569B23119BDA775D6C41F_1514171977000,12/25/2017 09:19:00 AM +0000,Crash Urgent,"(30.191283,-97.731155)",30.191283,-97.731155,E Stassney Ln & Teri Rd,ARCHIVED,12/25/2017 11:15:00 AM +0000,20171225
7403,5275AA6E7680CE5BA67569B23119BDA775D6C41F_1515136700000,01/05/2018 01:18:00 PM +0000,Traffic Hazard,"(30.393473,-97.733579)",30.393473,-97.733579,10500 N Mopac Expy Sb,ARCHIVED,01/05/2018 02:10:00 PM +0000,20180105
7404,5275AA6E7680CE5BA67569B23119BDA775D6C41F_1516001967000,01/15/2018 01:39:00 PM +0000,Traffic Hazard,"(30.466026,-97.796165)",30.466026,-97.796165,13800-13982 N Us 183 Hwy Sb,ARCHIVED,01/15/2018 08:10:00 PM +0000,20180115
7405,6185B6DC968A9507570A4BCF063DD40BE8D62989_1515166288000,01/05/2018 09:31:00 PM +0000,Crash Service,"(30.393224,-97.732709)",30.393224,-97.732709,10515 N Mopac Expy Svrd Nb,ARCHIVED,01/05/2018 11:25:00 PM +0000,20180105
7406,6185B6DC968A9507570A4BCF063DD40BE8D62989_1515257516000,01/06/2018 10:51:00 PM +0000,Crash Urgent,"(30.371177,-97.692387)",30.371177,-97.692387,N Lamar Blvd & Masterson Pass,ARCHIVED,01/07/2018 12:45:00 AM +0000,20180106
7407,6185B6DC968A9507570A4BCF063DD40BE8D62989_1516203550000,01/17/2018 09:39:00 PM +0000,Crash Service,"(30.237536,-97.686826)",30.237536,-97.686826,501 Bastrop Hwy Nb,ARCHIVED,01/18/2018 04:25:00 AM +0000,20180117
7408,6185B6DC968A9507570A4BCF063DD40BE8D62989_1516293193000,01/18/2018 10:33:00 PM +0000,Crash Service,"(30.199608,-97.806577)",30.199608,-97.806577,1905 Matthews Ln,ARCHIVED,01/19/2018 05:25:00 AM +0000,20180118
7409,6185B6DC968A9507570A4BCF063DD40BE8D62989_1517936663000,02/06/2018 11:04:00 PM +0000,Crash Service,"(30.272001,-97.730993)",30.272001,-97.730993,E 12th St & Branch St,ARCHIVED,02/07/2018 06:00:00 AM +0000,20180206
7410,1ACA10E6BE3C35E6F996E85821BC8B1F358D9565_1512658965000,12/07/2017 09:02:00 PM +0000,Crash Urgent,"(30.474882,-97.804206)",30.474882,-97.804206,Stonestop Blvd & Pecan Park Blvd,ARCHIVED,12/07/2017 11:10:00 PM +0000,20171207
7411,1C650AB87DA40A1E1A463B66C81988D290D69018_1514903105000,01/02/2018 08:25:00 PM +0000,Crash Urgent,"(30.176975,-97.822018)",30.176975,-97.822018,9509 Manchaca Rd,ARCHIVED,01/02/2018 09:30:00 PM +0000,20180102
7412,1C650AB87DA40A1E1A463B66C81988D290D69018_1516023829000,01/15/2018 07:43:00 PM +0000,Stalled Vehicle,"(30.357577,-97.687721)",30.357577,-97.687721,9313 N Ih 35 Svrd Nb,ARCHIVED,01/16/2018 01:50:00 AM +0000,20180115
7413,5378C3D8A9417D31D1ABDB3DA9FFB909420656EB_1516378925000,01/19/2018 10:22:00 PM +0000,Traffic Impediment,"(30.202806,-97.733074)",30.202806,-97.733074,E St Elmo Rd & Nuckols Crossing Rd,ARCHIVED,01/20/2018 04:40:00 AM +0000,20180119
7414,5378C3D8A9417D31D1ABDB3DA9FFB909420656EB_1517247435000,01/29/2018 11:37:00 PM +0000,Crash Urgent,"(30.264367,-97.748001)",30.264367,-97.748001,W Cesar Chavez St & Guadalupe St,ARCHIVED,01/30/2018 05:55:00 AM +0000,20180129
7415,539E322A4F4CC65780CE1E183AD98299538EC22C_1513260597000,12/14/2017 08:09:00 PM +0000,Traffic Hazard,"(30.377319,-97.676012)",30.377319,-97.676012,10900-11500 N Ih 35 Sb,ARCHIVED,12/14/2017 08:35:00 PM +0000,20171214
7416,61BF9647580B2C32081F2464F4E89E4A5631E435_1516695891000,01/23/2018 02:24:00 PM +0000,Crash Urgent,"(30.244965,-97.843461)",30.244965,-97.843461,5600 SOUTHWEST PKWY,ARCHIVED,01/23/2018 10:15:00 PM +0000,20180123
7417,61BF9647580B2C32081F2464F4E89E4A5631E435_1517556662000,02/02/2018 01:31:00 PM +0000,Traffic Hazard,"(30.293256,-97.725592)",30.293256,-97.725592,816-899 Harris Ave,ARCHIVED,02/02/2018 07:45:00 PM +0000,20180202
7418,61BF9647580B2C32081F2464F4E89E4A5631E435_1517904768000,02/06/2018 02:12:00 PM +0000,Traffic Hazard,"(30.182873,-97.687638)",30.182873,-97.687638,S Us 183 Hwy Nb & Burleson Rd,ARCHIVED,02/06/2018 08:25:00 PM +0000,20180206
7419,61BF9647580B2C32081F2464F4E89E4A5631E435_1518160835000,02/09/2018 01:20:00 PM +0000,Traffic Hazard,"(30.285478,-97.748107)",30.285478,-97.748107,San Gabriel St & W 22nd St,ARCHIVED,02/09/2018 07:55:00 PM +0000,20180209
7420,6218F62A61B714312749174DAEACD7BA347271F0_1514475030000,12/28/2017 09:30:00 PM +0000,Traffic Hazard,"(30.376059,-97.731998)",30.376059,-97.731998,9100 Research Blvd Nb,ARCHIVED,12/28/2017 10:00:00 PM +0000,20171228
7421,6218F62A61B714312749174DAEACD7BA347271F0_1516544407000,01/21/2018 08:20:00 PM +0000,Traffic Impediment,"(30.268584,-97.777349)",30.268584,-97.777349,2462-2467 Andrew Zilker Rd,ARCHIVED,01/22/2018 02:30:00 AM +0000,20180121
